stage,feature,window_start,window_end,window_len,descriptor,sign,width,lambda,internal_pass,external_pass,internal_mean_accuracy,internal_mean_accuracy_gain,internal_min_accuracy_gain,internal_mean_specificity_gain,internal_min_specificity_gain,internal_max_sensitivity_loss,internal_min_sensitivity_loss_p,external_mean_accuracy,external_mean_accuracy_gain,external_min_accuracy_gain,external_mean_specificity_gain,external_min_specificity_gain,external_max_sensitivity_loss,external_min_sensitivity_loss_p,internal_selection_score
coarse8,win_113_128__curv_sd,113,128,16,curv_sd,1,0.35,0.55,True,False,0.7000000000000001,0.05107033639143732,0.0431192660550459,0.06208810267082895,0.0520291363163371,0.03875968992248058,0.0625,0.6583873290136789,0.046436285097192255,0.04211663066954652,0.0632696390658174,0.06114649681528661,0.07092198581560283,0.001953125,0.7220575590035421
coarse8,win_065_096__curv_sd,65,96,32,curv_sd,1,0.7,0.55,True,False,0.6990825688073395,0.05015290519877672,0.044036697247706424,0.06174124176205342,0.054110301768990676,0.03875968992248058,0.0625,0.6231101511879049,0.011159107271418297,0.0075593952483801186,0.019532908704883223,0.015286624203821653,0.042553191489361764,0.03125,0.7219692049381095
fine4,win_097_124__abs_curv_mean,97,124,28,abs_curv_mean,1,0.5,0.4,True,False,0.6972477064220183,0.04831804281345561,0.04495412844036695,0.058272632674297574,0.05306971904266389,0.03100775193798444,0.125,0.646508279337653,0.034557235421166364,0.02807775377969768,0.04670912951167727,0.040764331210191074,0.04964539007092206,0.015625,0.7218894576411193
fine4,win_093_104__level_sd,93,104,12,level_sd,1,0.7,0.4,True,False,0.6981651376146788,0.049235474006116164,0.04495412844036695,0.05931321540062432,0.05619146722164403,0.03875968992248058,0.0625,0.6393088552915768,0.02735781137509004,0.02591792656587477,0.039065817409766446,0.03694267515923566,0.042553191489361764,0.03125,0.7218808508726766
coarse8,win_097_128__abs_curv_max,97,128,32,abs_curv_max,1,0.35,0.55,True,False,0.6996941896024466,0.05076452599388378,0.041284403669724745,0.06070065903572667,0.048907388137356955,0.03100775193798444,0.125,0.6573074154067675,0.04535637149028079,0.04103671706263501,0.0602972399150743,0.054777070063694255,0.06382978723404253,0.00390625,0.7218520984936972
coarse8,win_065_080__curv_sd,65,80,16,curv_sd,1,0.35,0.7,True,False,0.6978593272171253,0.04892966360856266,0.04587155963302747,0.060006937218175516,0.055150884495317354,0.03875968992248058,0.0625,0.6292296616270697,0.017278617710583182,0.015118790496760237,0.026751592356687892,0.02292993630573248,0.04964539007092206,0.015625,0.721779767966555
fine4,win_109_124__abs_curv_max,109,124,16,abs_curv_max,1,0.7,0.4,True,False,0.6981651376146788,0.0492354740061162,0.0431192660550459,0.05966007630939992,0.0520291363163371,0.03100775193798444,0.125,0.6526277897768179,0.040676745860331175,0.036717062634989195,0.054777070063694255,0.05222929936305731,0.05673758865248235,0.0078125,0.7217730842151201
fine4,win_037_056__curv_mean,37,56,20,curv_mean,1,0.7,0.4,True,False,0.6987767584097858,0.049847094801223214,0.04220183486238527,0.06000693721817548,0.05098855359001042,0.03100775193798444,0.125,0.6684665226781856,0.05651547876169908,0.04859611231101513,0.07430997876857748,0.06496815286624202,0.042553191489361764,0.03125,0.7217637444282645
fine4,win_093_124__curv_sd,93,124,32,curv_sd,1,0.5,0.4,True,False,0.6978593272171253,0.04892966360856266,0.04587155963302747,0.05931321540062436,0.054110301768990676,0.03875968992248058,0.0625,0.6432685385169187,0.03131749460043202,0.02807775377969768,0.0424628450106157,0.0394904458598726,0.04964539007092206,0.015625,0.7215716514212897
fine4,win_077_100__curv_sd,77,100,24,curv_sd,1,0.5,0.55,True,False,0.6990825688073395,0.050152905198776764,0.0431192660550459,0.06104751994450227,0.054110301768990676,0.03875968992248058,0.0625,0.6281497480201583,0.016198704103671708,0.011879049676025932,0.023354564755838636,0.021656050955414008,0.042553191489361764,0.03125,0.7215563609014123
fine4,win_097_116__curv_mean,97,116,20,curv_mean,1,0.35,0.7,True,False,0.6990825688073395,0.050152905198776764,0.0431192660550459,0.062088102670829017,0.054110301768990676,0.03875968992248058,0.0625,0.6389488840892729,0.026997840172786208,0.024838012958963374,0.036518046709129504,0.03439490445859872,0.04964539007092206,0.015625,0.7215563609014123
fine4,win_097_124__abs_slope_mean,97,124,28,abs_slope_mean,1,0.5,0.55,True,False,0.6996941896024466,0.05076452599388374,0.04220183486238527,0.06278182448838017,0.05306971904266389,0.03875968992248058,0.0625,0.6753059755219583,0.0633549316054716,0.05399568034557245,0.08917197452229297,0.08407643312101909,0.11347517730496459,3.0517578125e-05,0.7215470211145566
coarse8,win_065_096__abs_curv_mean,65,96,32,abs_curv_mean,1,0.7,0.55,True,False,0.6978593272171253,0.04892966360856266,0.04495412844036695,0.060353798126951075,0.055150884495317354,0.03875968992248058,0.0625,0.6259899208063354,0.01403887688984884,0.011879049676025932,0.023779193205944793,0.020382165605095537,0.05673758865248235,0.0078125,0.7213669239298578
fine4,win_065_084__abs_curv_mean,65,84,20,abs_curv_mean,1,0.35,0.7,True,False,0.6978593272171253,0.04892966360856266,0.04495412844036695,0.060353798126951075,0.055150884495317354,0.03875968992248058,0.0625,0.6306695464362851,0.018718502519798452,0.017278617710583144,0.028025477707006363,0.02420382165605095,0.05673758865248235,0.0078125,0.7213669239298578
fine4,win_109_128__slope_sd,109,128,20,slope_sd,1,0.35,0.55,True,False,0.6978593272171253,0.04892966360856269,0.04495412844036695,0.06035379812695111,0.055150884495317354,0.03875968992248058,0.0625,0.6695464362850972,0.05759539236861052,0.050755939524838034,0.07643312101910826,0.07388535031847132,0.07801418439716312,0.0009765625,0.7213669239298578
fine4,win_069_084__abs_curv_max,69,84,16,abs_curv_max,1,0.35,0.7,True,False,0.6990825688073395,0.05015290519877672,0.0431192660550459,0.06139438085327783,0.05306971904266389,0.03875968992248058,0.0625,0.6303095752339812,0.018358531317494615,0.015118790496760237,0.02717622080679405,0.02292993630573248,0.04964539007092206,0.015625,0.7213482443561469
coarse8,win_049_080__curv_mean,49,80,32,curv_mean,-1,0.7,0.4,True,False,0.6996941896024466,0.05076452599388378,0.04220183486238527,0.06174124176205339,0.0520291363163371,0.03875968992248058,0.0625,0.654427645788337,0.04247660187185028,0.037796976241900704,0.0573248407643312,0.054777070063694255,0.05673758865248235,0.0078125,0.7213389045692913
fine4,win_077_096__abs_curv_mean,77,96,20,abs_curv_mean,1,0.7,0.55,True,False,0.698776758409786,0.049847094801223214,0.0431192660550459,0.06174124176205342,0.054110301768990676,0.03875968992248058,0.0625,0.6295896328293736,0.017638588912887016,0.012958963282937441,0.026326963906581735,0.02420382165605095,0.04964539007092206,0.015625,0.7212505505038588
fine4,win_097_116__curv_mean,97,116,20,curv_mean,1,0.5,0.55,True,False,0.6987767584097858,0.049847094801223214,0.0431192660550459,0.06174124176205339,0.054110301768990676,0.03875968992248058,0.0625,0.6389488840892729,0.026997840172786208,0.023758099352051865,0.03736730360934182,0.03439490445859872,0.05673758865248235,0.0078125,0.7212505505038586
fine4,win_101_124__abs_slope_max,101,124,24,abs_slope_max,1,0.35,0.55,True,False,0.6993883792048928,0.05045871559633027,0.0431192660550459,0.06104751994450227,0.05098855359001042,0.03875968992248058,0.0625,0.6713462922966164,0.05939524838012963,0.049676025917926636,0.08110403397027599,0.07515923566878979,0.09219858156028371,0.000244140625,0.7212378216631695
fine4,win_109_124__abs_curv_max,109,124,16,abs_curv_max,1,0.5,0.4,True,False,0.6975535168195718,0.04862385321100915,0.0431192660550459,0.05861949358307317,0.0520291363163371,0.03100775193798444,0.125,0.6508279337652988,0.038876889848812136,0.0345572354211664,0.05222929936305731,0.0484076433121019,0.04964539007092206,0.015625,0.7211614634200131
fine4,win_061_084__abs_curv_mean,61,84,24,abs_curv_mean,1,0.35,0.7,True,False,0.6975535168195718,0.04862385321100915,0.04495412844036695,0.060006937218175516,0.055150884495317354,0.03875968992248058,0.0625,0.6317494600431964,0.01979841612670985,0.017278617710583144,0.028874734607218677,0.028025477707006363,0.05673758865248235,0.0078125,0.7210611135323043
fine4,win_029_056__level_min,29,56,28,level_min,1,0.5,0.55,True,False,0.698165137614679,0.0492354740061162,0.044036697247706424,0.06070065903572667,0.054110301768990676,0.03875968992248058,0.0625,0.6673866090712743,0.05543556515478765,0.05291576673866094,0.0760084925690021,0.07388535031847132,0.06382978723404265,0.00390625,0.7210517737454489
fine4,win_113_124__curv_sd,113,124,12,curv_sd,1,0.35,0.55,True,False,0.6981651376146788,0.0492354740061162,0.044036697247706424,0.06035379812695111,0.054110301768990676,0.03875968992248058,0.0625,0.6515478761699064,0.03959683225341978,0.03347732181425489,0.0543524416135881,0.0484076433121019,0.07092198581560283,0.001953125,0.7210517737454487
coarse8,win_113_128__curv_sd,113,128,16,curv_sd,1,0.7,0.4,True,False,0.6987767584097858,0.049847094801223214,0.044036697247706424,0.060006937218175516,0.05098855359001042,0.03875968992248058,0.0625,0.6573074154067675,0.04535637149028079,0.0388768898488121,0.06157112526539277,0.05987261146496814,0.07801418439716312,0.0009765625,0.7210390449047597
coarse8,win_097_120__abs_curv_max,97,120,24,abs_curv_max,1,0.5,0.4,True,False,0.6972477064220183,0.04831804281345561,0.04495412844036695,0.05896635449184876,0.05619146722164414,0.03875968992248058,0.0625,0.6447084233261339,0.03275737940964726,0.029157667386609076,0.045010615711252644,0.040764331210191074,0.04964539007092206,0.015625,0.7209634196800161
fine4,win_113_124__curv_sd,113,124,12,curv_sd,1,0.7,0.4,True,False,0.6972477064220183,0.04831804281345564,0.04587155963302747,0.0586194935830732,0.054110301768990676,0.03875968992248058,0.0625,0.6497480201583873,0.03779697624190067,0.030237580993520585,0.05222929936305731,0.0484076433121019,0.07092198581560283,0.001953125,0.7209600306261826
coarse8,win_073_104__abs_curv_mean,73,104,32,abs_curv_mean,1,0.5,0.55,True,False,0.6978593272171253,0.04892966360856266,0.044036697247706424,0.060353798126951075,0.055150884495317354,0.03875968992248058,0.0625,0.6303095752339812,0.018358531317494653,0.018358531317494653,0.026326963906581735,0.02420382165605095,0.042553191489361764,0.03125,0.7209540798931605
coarse8,win_105_120__abs_curv_max,105,120,16,abs_curv_max,1,0.5,0.4,True,False,0.6978593272171253,0.04892966360856266,0.044036697247706424,0.05966007630939988,0.055150884495317354,0.03875968992248058,0.0625,0.6475881929445645,0.03563714902807776,0.03347732181425489,0.049256900212314214,0.04458598726114649,0.05673758865248235,0.0078125,0.7209540798931605
fine4,win_113_124__abs_curv_mean,113,124,12,abs_curv_mean,1,0.7,0.4,True,False,0.6978593272171253,0.04892966360856266,0.04495412844036695,0.05966007630939992,0.05306971904266389,0.03875968992248058,0.0625,0.6547876169906407,0.04283657307415408,0.03347732181425489,0.059023354564755826,0.053503184713375784,0.07801418439716312,0.0009765625,0.7209506908393271
fine4,win_109_128__abs_slope_max,109,128,20,abs_slope_max,1,0.35,0.55,True,False,0.6984709480122325,0.04954128440366971,0.044036697247706424,0.060353798126951075,0.0520291363163371,0.03875968992248058,0.0625,0.6785457163426926,0.06659467242620594,0.05939524838012966,0.08874734607218682,0.08535031847133756,0.08510638297872342,0.00048828125,0.7209413510524717
fine4,win_101_124__abs_curv_max,101,124,24,abs_curv_max,1,0.5,0.4,True,False,0.6972477064220185,0.048318042813455676,0.0431192660550459,0.05861949358307317,0.0520291363163371,0.03100775193798444,0.125,0.6479481641468682,0.035997120230381596,0.03239740820734349,0.04883227176220806,0.04458598726114649,0.04964539007092206,0.015625,0.7208556530224598
fine4,win_105_124__abs_curv_max,105,124,20,abs_curv_max,1,0.5,0.4,True,False,0.6972477064220185,0.048318042813455676,0.0431192660550459,0.05861949358307317,0.0520291363163371,0.03100775193798444,0.125,0.6504679625629949,0.0385169186465083,0.0356371490280778,0.051804670912951156,0.04713375796178343,0.04964539007092206,0.015625,0.7208556530224598
fine4,win_069_096__curv_sd,69,96,28,curv_sd,1,0.5,0.55,True,False,0.6981651376146788,0.0492354740061162,0.044036697247706424,0.06035379812695111,0.05306971904266389,0.03875968992248058,0.0625,0.6231101511879049,0.011159107271418297,0.0075593952483801186,0.017834394904458595,0.01273885350318471,0.042553191489361764,0.03125,0.7208436572001833
fine4,win_069_100__curv_sd,69,100,32,curv_sd,1,0.5,0.55,True,False,0.698776758409786,0.049847094801223256,0.0431192660550459,0.060700659035726634,0.0520291363163371,0.03875968992248058,0.0625,0.624910007199424,0.012958963282937405,0.009719222462203025,0.01995753715498938,0.015286624203821653,0.042553191489361764,0.03125,0.720834317413328
fine4,win_093_104__abs_slope_mean,93,104,12,abs_slope_mean,1,0.35,0.55,True,False,0.6966360856269113,0.04770642201834859,0.04587155963302747,0.0586194935830732,0.05619146722164414,0.03875968992248058,0.0625,0.6396688264938805,0.02771778257739384,0.024838012958963263,0.03864118895966029,0.03694267515923566,0.042553191489361764,0.03125,0.7207646429216062
coarse8,win_033_056__level_min,33,56,24,level_min,1,0.5,0.55,True,False,0.6984709480122323,0.04954128440366971,0.0431192660550459,0.06104751994450223,0.05306971904266389,0.03875968992248058,0.0625,0.6684665226781856,0.05651547876169908,0.05399568034557234,0.07728237791932058,0.07515923566878979,0.06382978723404265,0.00390625,0.7207366235610396
fine4,win_069_088__abs_curv_max,69,88,20,abs_curv_max,1,0.35,0.7,True,False,0.6990825688073395,0.05015290519877672,0.04220183486238527,0.06104751994450223,0.0520291363163371,0.03875968992248058,0.0625,0.6277897768178545,0.01583873290136791,0.01403887688984884,0.023779193205944793,0.02292993630573248,0.042553191489361764,0.03125,0.7207272837741843
coarse8,win_105_128__abs_curv_mean,105,128,24,abs_curv_mean,1,0.5,0.4,True,False,0.6966360856269113,0.04770642201834859,0.044036697247706424,0.057578910856746414,0.0520291363163371,0.03100775193798444,0.125,0.6508279337652988,0.038876889848812136,0.0345572354211664,0.05307855626326963,0.04968152866242037,0.06382978723404253,0.00390625,0.7206568762640497
fine4,win_097_124__abs_slope_max,97,124,28,abs_slope_max,1,0.35,0.55,True,False,0.6987767584097858,0.049847094801223214,0.0431192660550459,0.060353798126951075,0.05098855359001042,0.03875968992248058,0.0625,0.6702663786897048,0.05831533477321819,0.04751619870410373,0.07983014861995752,0.07261146496815285,0.09219858156028371,0.000244140625,0.7206262008680625
fine4,win_097_124__abs_curv_max,97,124,28,abs_curv_max,1,0.5,0.4,True,False,0.6969418960244648,0.048012232415902134,0.0431192660550459,0.05827263267429761,0.0520291363163371,0.03100775193798444,0.125,0.6472282217422606,0.03527717782577392,0.03131749460043198,0.04798301486199574,0.04458598726114649,0.04964539007092206,0.015625,0.7205498426249061
fine4,win_109_120__curv_sd,109,120,12,curv_sd,1,0.5,0.4,True,False,0.6978593272171253,0.04892966360856266,0.044036697247706424,0.05896635449184876,0.05306971904266389,0.03875968992248058,0.0625,0.6457883369330454,0.033837293016558724,0.03131749460043198,0.0454352441613588,0.040764331210191074,0.042553191489361764,0.03125,0.7205378468026298
fine4,win_061_076__abs_curv_mean,61,76,16,abs_curv_mean,1,0.35,0.7,True,False,0.6969418960244648,0.048012232415902134,0.04495412844036695,0.05931321540062436,0.055150884495317354,0.03875968992248058,0.0625,0.6321094312455003,0.020158387329013722,0.015118790496760348,0.02972399150743099,0.026751592356687892,0.06382978723404253,0.00390625,0.7204494927371973
fine4,win_029_056__level_min,29,56,28,level_min,1,0.35,0.7,True,False,0.6975535168195718,0.04862385321100915,0.044036697247706424,0.060006937218175516,0.054110301768990676,0.03875968992248058,0.0625,0.6659467242620591,0.053995680345572415,0.05183585313174954,0.07388535031847132,0.06878980891719744,0.06382978723404265,0.00390625,0.7204401529503417
coarse8,win_025_056__level_min,25,56,32,level_min,1,0.5,0.55,True,False,0.698165137614679,0.0492354740061162,0.0431192660550459,0.06070065903572667,0.05306971904266389,0.03875968992248058,0.0625,0.6673866090712742,0.05543556515478761,0.05399568034557234,0.0760084925690021,0.07261146496815285,0.06382978723404265,0.00390625,0.7204308131634863
coarse8,win_065_096__curv_sd,65,96,32,curv_sd,1,0.35,0.7,True,True,0.698165137614679,0.0492354740061162,0.0431192660550459,0.060353798126951075,0.05306971904266389,0.03875968992248058,0.0625,0.6234701223902088,0.011519078473722133,0.010799136069114423,0.018259023354564752,0.016560509554140124,0.03546099290780147,0.0625,0.7204308131634863
fine4,win_037_056__level_min,37,56,20,level_min,1,0.5,0.55,True,False,0.6981651376146788,0.0492354740061162,0.0431192660550459,0.06070065903572667,0.05306971904266389,0.03875968992248058,0.0625,0.6684665226781857,0.05651547876169912,0.05291576673866094,0.07728237791932058,0.07388535031847132,0.06382978723404265,0.00390625,0.7204308131634861
fine4,win_065_076__abs_curv_max,65,76,12,abs_curv_max,1,0.35,0.7,True,False,0.6981651376146788,0.0492354740061162,0.0431192660550459,0.06035379812695111,0.05306971904266389,0.03875968992248058,0.0625,0.6306695464362851,0.018718502519798414,0.01295896328293733,0.029299363057324834,0.021656050955414008,0.04964539007092206,0.015625,0.7204308131634861
fine4,win_093_120__abs_curv_max,93,120,28,abs_curv_max,1,0.5,0.4,True,False,0.6966360856269113,0.04770642201834859,0.04495412844036695,0.0586194935830732,0.05619146722164414,0.03875968992248058,0.0625,0.6443484521238301,0.03239740820734346,0.029157667386609076,0.04416135881104033,0.0394904458598726,0.042553191489361764,0.03125,0.7203517988849091
