clinic_var,cohort,predictor,n_seg,segment,r,p_value,n
sex_M,internal,seg1_1,1,1,0.17639962093849235,4.53995225570398e-09,1090
age,internal,seg1_1,1,1,0.14355282191353747,1.948954887803158e-06,1090
height,internal,seg1_1,1,1,0.1868830924912533,5.043324259598009e-10,1090
weight,internal,seg1_1,1,1,0.535885489776329,4.7507006384780857e-82,1090
sex_M,external,seg1_1,1,1,0.08356631412677365,0.010960374564690997,926
age,external,seg1_1,1,1,0.07925637883115941,0.01585096215125165,926
height,external,seg1_1,1,1,0.08688331891063523,0.008161527718682445,926
weight,external,seg1_1,1,1,0.35773987687369935,2.4322026906608015e-29,926
sex_M,internal,seg2_1,2,1,-4.500696318743974e-05,0.9988157748825612,1090
sex_M,internal,seg2_2,2,2,0.32072982072830686,1.6901773819213013e-27,1090
age,internal,seg2_1,2,1,0.021470504986363145,0.47887062086653964,1090
age,internal,seg2_2,2,2,0.2412750960281515,6.681681903145084e-16,1090
height,internal,seg2_1,2,1,0.12287520661354115,4.751797897356948e-05,1090
height,internal,seg2_2,2,2,0.2270098284225147,3.3144330551705564e-14,1090
weight,internal,seg2_1,2,1,0.4043939139597326,3.8588175289533777e-44,1090
weight,internal,seg2_2,2,2,0.6031925554230004,5.52086838587008e-109,1090
sex_M,external,seg2_1,2,1,-0.014109463065490848,0.6680717895515593,926
sex_M,external,seg2_2,2,2,0.1770125125274485,5.889266898031633e-08,926
age,external,seg2_1,2,1,0.002303369349829723,0.9441956350870324,926
age,external,seg2_2,2,2,0.15177079675382832,3.4995764574800453e-06,926
height,external,seg2_1,2,1,0.062198782094038535,0.05849098967979595,926
height,external,seg2_2,2,2,0.10507703715038877,0.0013644411566215654,926
weight,external,seg2_1,2,1,0.29611185431054554,3.3907402802114806e-20,926
weight,external,seg2_2,2,2,0.3915525266028932,2.701030749019037e-35,926
sex_M,internal,seg4_1,4,1,-0.01597376087623806,0.5983293008789695,1090
sex_M,internal,seg4_2,4,2,0.016859399711611937,0.5781996186449814,1090
sex_M,internal,seg4_3,4,3,0.25476971890928607,1.3082065845221366e-17,1090
sex_M,internal,seg4_4,4,4,0.3806962984221366,6.450989394010461e-39,1090
age,internal,seg4_1,4,1,-0.06087374526122653,0.044503916001943894,1090
age,internal,seg4_2,4,2,0.10803333801660621,0.0003527714437616759,1090
age,internal,seg4_3,4,3,0.2551939857950449,1.1516004629361349e-17,1090
age,internal,seg4_4,4,4,0.21855295144842307,2.9721752211145744e-13,1090
height,internal,seg4_1,4,1,0.13789702999718575,4.893265655975605e-06,1090
height,internal,seg4_2,4,2,0.10226355421893416,0.0007215938039579203,1090
height,internal,seg4_3,4,3,0.1757291453459377,5.2021382848277914e-09,1090
height,internal,seg4_4,4,4,0.2743588203418415,2.830532870645308e-20,1090
weight,internal,seg4_1,4,1,0.3612462318994095,6.110506571209155e-35,1090
weight,internal,seg4_2,4,2,0.434805979401931,1.7159253124252882e-51,1090
weight,internal,seg4_3,4,3,0.5834083495591333,2.0791416203874555e-100,1090
weight,internal,seg4_4,4,4,0.6046575071379334,1.2103456623362772e-109,1090
sex_M,external,seg4_1,4,1,-0.015210404866700352,0.6438963576391481,926
sex_M,external,seg4_2,4,2,-0.012428145213656582,0.7056569642589323,926
sex_M,external,seg4_3,4,3,0.14677947070984723,7.297762616189939e-06,926
sex_M,external,seg4_4,4,4,0.20218492800343715,5.350808618094589e-10,926
age,external,seg4_1,4,1,-0.058926775820098067,0.07308621557817548,926
age,external,seg4_2,4,2,0.06913905058864071,0.03541385325405208,926
age,external,seg4_3,4,3,0.16847612926918445,2.5127421185498243e-07,926
age,external,seg4_4,4,4,0.13024315920368834,7.040265886473193e-05,926
height,external,seg4_1,4,1,0.0849376235043377,0.009713753656540246,926
height,external,seg4_2,4,2,0.03524126659289251,0.28404142292647716,926
height,external,seg4_3,4,3,0.07838744093124833,0.017042054653049404,926
height,external,seg4_4,4,4,0.12886170502794497,8.41009131735081e-05,926
weight,external,seg4_1,4,1,0.2848650357855863,9.519661156393932e-19,926
weight,external,seg4_2,4,2,0.2983671384125068,1.7060724468258117e-20,926
weight,external,seg4_3,4,3,0.40067156289128913,5.038855134227263e-37,926
weight,external,seg4_4,4,4,0.3703777164846209,1.7484568323232468e-31,926
sex_M,internal,seg8_1,8,1,-0.024056665789535442,0.42752273344947966,1090
sex_M,internal,seg8_2,8,2,-0.007639136793403098,0.801101720285701,1090
sex_M,internal,seg8_3,8,3,0.009276046335518519,0.7596768003941577,1090
sex_M,internal,seg8_4,8,4,0.024170242682401172,0.4253435989575486,1090
sex_M,internal,seg8_5,8,5,0.18768854890788128,4.237078974661983e-10,1090
sex_M,internal,seg8_6,8,6,0.31375710508285726,2.5090858747433864e-26,1090
sex_M,internal,seg8_7,8,7,0.3902294082064109,5.74934239009681e-41,1090
sex_M,internal,seg8_8,8,8,0.35970996345058426,1.2264716441975636e-34,1090
age,internal,seg8_1,8,1,-0.08053091045451655,0.007813821153569793,1090
age,internal,seg8_2,8,2,-0.040430574648319076,0.1822578640700919,1090
age,internal,seg8_3,8,3,0.049683936674891724,0.10111895575309304,1090
age,internal,seg8_4,8,4,0.16489161084048382,4.370335582664547e-08,1090
age,internal,seg8_5,8,5,0.2441723083287693,2.929333640476121e-16,1090
age,internal,seg8_6,8,6,0.26145637582302395,1.7060042829564855e-18,1090
age,internal,seg8_7,8,7,0.23216370179224693,8.332086119209581e-15,1090
age,internal,seg8_8,8,8,0.19720727680491046,5.100927714476079e-11,1090
height,internal,seg8_1,8,1,0.13296123505740504,1.0614247208025008e-05,1090
height,internal,seg8_2,8,2,0.14182123275955333,2.5932835451828805e-06,1090
height,internal,seg8_3,8,3,0.12397627019843532,4.056432262629394e-05,1090
height,internal,seg8_4,8,4,0.07712744697104754,0.010857641662114186,1090
height,internal,seg8_5,8,5,0.13300167406182145,1.0548276528650455e-05,1090
height,internal,seg8_6,8,6,0.2130850014322515,1.1709332729753361e-12,1090
height,internal,seg8_7,8,7,0.2793533198881219,5.452532889678263e-21,1090
height,internal,seg8_8,8,8,0.2613775794459575,1.7480538079420714e-18,1090
weight,internal,seg8_1,8,1,0.34437075441353887,1.0473178647398583e-31,1090
weight,internal,seg8_2,8,2,0.3755329903853657,7.796174335104077e-38,1090
weight,internal,seg8_3,8,3,0.41253037575036255,4.9319139022167225e-46,1090
weight,internal,seg8_4,8,4,0.445522236491599,2.8807773276904694e-54,1090
weight,internal,seg8_5,8,5,0.5521360867164327,5.36843079601692e-88,1090
weight,internal,seg8_6,8,6,0.6034381299823107,4.283113304228309e-109,1090
weight,internal,seg8_7,8,7,0.6194982243046492,1.6138588694144549e-116,1090
weight,internal,seg8_8,8,8,0.5716685538439585,1.3621561562875405e-95,1090
sex_M,external,seg8_1,8,1,-0.018192048204594767,0.5803411018507366,926
sex_M,external,seg8_2,8,2,-0.012057216548472251,0.7140503392319326,926
sex_M,external,seg8_3,8,3,-0.007127034139754883,0.8285300426177508,926
sex_M,external,seg8_4,8,4,-0.017818338754993012,0.5881443436679784,926
sex_M,external,seg8_5,8,5,0.10520211799000515,0.0013463967181729902,926
sex_M,external,seg8_6,8,6,0.18390133131465392,1.7329378064477882e-08,926
sex_M,external,seg8_7,8,7,0.21109560369806538,8.683014926734658e-11,926
sex_M,external,seg8_8,8,8,0.18853623178673928,7.409089798436961e-09,926
age,external,seg8_1,8,1,-0.08207403858045416,0.01247638196937525,926
age,external,seg8_2,8,2,-0.0351197899606372,0.28570561836903097,926
age,external,seg8_3,8,3,0.03165599383940691,0.3359291882977408,926
age,external,seg8_4,8,4,0.1075794818833801,0.0010426126180002474,926
age,external,seg8_5,8,5,0.16367081527881125,5.5106836819082e-07,926
age,external,seg8_6,8,6,0.17042802898937615,1.8147446913660882e-07,926
age,external,seg8_7,8,7,0.1415884449573489,1.528395387686486e-05,926
age,external,seg8_8,8,8,0.11554805842163972,0.000426347262529967,926
height,external,seg8_1,8,1,0.08937360560204405,0.006499914077755582,926
height,external,seg8_2,8,2,0.07953858351029695,0.015480179021812503,926
height,external,seg8_3,8,3,0.05898581676274217,0.07279867332343883,926
height,external,seg8_4,8,4,0.00950883370296789,0.772602912379224,926
height,external,seg8_5,8,5,0.05421307732864826,0.0992087768869409,926
height,external,seg8_6,8,6,0.1000785834344613,0.00229634990686521,926
height,external,seg8_7,8,7,0.12827709267931592,9.06242043402042e-05,926
height,external,seg8_8,8,8,0.1267592205420382,0.00010985963680249486,926
weight,external,seg8_1,8,1,0.2823716695738498,1.95408591925039e-18,926
weight,external,seg8_2,8,2,0.2841212027378255,1.1806615531351643e-18,926
weight,external,seg8_3,8,3,0.29569276043790027,3.8497692243068773e-20,926
weight,external,seg8_4,8,4,0.2959813095292815,3.527606105631014e-20,926
weight,external,seg8_5,8,5,0.38730781201322123,1.6524294925032771e-34,926
weight,external,seg8_6,8,6,0.4071473339313382,2.761845163942302e-38,926
weight,external,seg8_7,8,7,0.3769271057932138,1.2409461754037937e-32,926
weight,external,seg8_8,8,8,0.35566793593071777,5.349324178506159e-29,926
sex_M,internal,seg16_1,16,1,-0.02221239423156868,0.46380582875693543,1090
sex_M,internal,seg16_2,16,2,-0.025855503766467575,0.39377776498149003,1090
sex_M,internal,seg16_3,16,3,-0.015367974412573579,0.6122785122603681,1090
sex_M,internal,seg16_4,16,4,0.00016371174431261716,0.9956924289820233,1090
sex_M,internal,seg16_5,16,5,0.010802271843941372,0.7216609940527958,1090
sex_M,internal,seg16_6,16,6,0.0076529863890069365,0.800748695886712,1090
sex_M,internal,seg16_7,16,7,9.246366558889399e-05,0.9975670949962343,1090
sex_M,internal,seg16_8,16,8,0.04738730884912742,0.11791568476052522,1090
sex_M,internal,seg16_9,16,9,0.1418153172024194,2.5958003819107457e-06,1090
sex_M,internal,seg16_10,16,10,0.22866967793802143,2.1324063336368635e-14,1090
sex_M,internal,seg16_11,16,11,0.2902555586796359,1.3292510659722138e-22,1090
sex_M,internal,seg16_12,16,12,0.33594851298790945,3.643659346237995e-30,1090
sex_M,internal,seg16_13,16,13,0.3778232027815517,2.5956759222221206e-38,1090
sex_M,internal,seg16_14,16,14,0.40121232129960477,2.0543750652917553e-43,1090
sex_M,internal,seg16_15,16,15,0.39214302972813464,2.187239086818839e-41,1090
sex_M,internal,seg16_16,16,16,0.313042670223578,3.294642473412166e-26,1090
age,internal,seg16_1,16,1,-0.08435271667270659,0.0053249420229084755,1090
age,internal,seg16_2,16,2,-0.07643173914336363,0.011596097612271334,1090
age,internal,seg16_3,16,3,-0.05802685520709854,0.05546943167361742,1090
age,internal,seg16_4,16,4,-0.022591805701451306,0.4562045616941786,1090
age,internal,seg16_5,16,5,0.023631699570438786,0.4357336995873746,1090
age,internal,seg16_6,16,6,0.07611384499652132,0.01194809444100278,1090
age,internal,seg16_7,16,7,0.13398765906024804,9.055655128902986e-06,1090
age,internal,seg16_8,16,8,0.19279981265170124,1.3778605005454858e-10,1090
age,internal,seg16_9,16,9,0.23261990934468316,7.361612145332198e-15,1090
age,internal,seg16_10,16,10,0.2526003662358885,2.5015898259179114e-17,1090
age,internal,seg16_11,16,11,0.2625133346277194,1.2296676003380673e-18,1090
age,internal,seg16_12,16,12,0.2592601919189105,3.3525622628746373e-18,1090
age,internal,seg16_13,16,13,0.24033722897209453,8.705837084417027e-16,1090
age,internal,seg16_14,16,14,0.2227635547981165,1.0082988238193185e-13,1090
age,internal,seg16_15,16,15,0.19831897488166805,3.955485058198043e-11,1090
age,internal,seg16_16,16,16,0.19006457848979463,2.5232320388833556e-10,1090
height,internal,seg16_1,16,1,0.1312050127151727,1.3890754191062723e-05,1090
height,internal,seg16_2,16,2,0.13436060493608934,8.545452037231169e-06,1090
height,internal,seg16_3,16,3,0.1407862070740928,3.07116571304854e-06,1090
height,internal,seg16_4,16,4,0.14240743051826793,2.3551505050287587e-06,1090
height,internal,seg16_5,16,5,0.1335260447219982,9.727472476795793e-06,1090
height,internal,seg16_6,16,6,0.1134163839872476,0.0001752367437495216,1090
height,internal,seg16_7,16,7,0.08009461867527753,0.008155755988422268,1090
height,internal,seg16_8,16,8,0.07313477329248778,0.015734366425007775,1090
height,internal,seg16_9,16,9,0.10670468987190433,0.0004172777179383311,1090
height,internal,seg16_10,16,10,0.15625005717502233,2.1650833346199722e-07,1090
height,internal,seg16_11,16,11,0.19571744991011847,7.15576106077369e-11,1090
height,internal,seg16_12,16,12,0.22956602103752902,1.678072038833562e-14,1090
height,internal,seg16_13,16,13,0.2650658015883107,5.543013401615167e-19,1090
height,internal,seg16_14,16,14,0.2927539695074272,5.544628775220034e-23,1090
height,internal,seg16_15,16,15,0.29165573229732966,8.151943297280633e-23,1090
height,internal,seg16_16,16,16,0.22004262521994356,2.0326743693481278e-13,1090
weight,internal,seg16_1,16,1,0.3388304821145368,1.0950179797537949e-30,1090
weight,internal,seg16_2,16,2,0.3489992038731319,1.4209619067242793e-32,1090
weight,internal,seg16_3,16,3,0.3645382929571893,1.3554450989465433e-35,1090
weight,internal,seg16_4,16,4,0.3853920621371986,6.431554391899335e-40,1090
weight,internal,seg16_5,16,5,0.4046869347871174,3.3050045899754173e-44,1090
weight,internal,seg16_6,16,6,0.4180502468058862,2.3899162712788654e-47,1090
weight,internal,seg16_7,16,7,0.424167059409494,7.809793495452679e-49,1090
weight,internal,seg16_8,16,8,0.46012344050966125,3.275673967695134e-58,1090
weight,internal,seg16_9,16,9,0.524557704098218,4.3068913068743416e-78,1090
weight,internal,seg16_10,16,10,0.5725515485858667,6.007827610771691e-96,1090
weight,internal,seg16_11,16,11,0.5960073818597453,8.427193213719894e-106,1090
weight,internal,seg16_12,16,12,0.6082622626887373,2.795120342780901e-111,1090
weight,internal,seg16_13,16,13,0.6177488804647642,1.0900390079079564e-115,1090
weight,internal,seg16_14,16,14,0.6185498185325596,4.552717022655048e-116,1090
weight,internal,seg16_15,16,15,0.5904456870708554,2.1642782180144783e-103,1090
weight,internal,seg16_16,16,16,0.5337544294800938,2.708747335721822e-81,1090
